s,retailid,manitemid,y,m,d,efr,efc,ohb,promotypeid,srf_adew,srf_aheat,srf_amax,srf_aprcp,srf_cmf,srf_dew,srf_heatw,srf_hum,srf_max,srf_min,srf_prcp,srf_prcpp,srf_uv,srf_wnds,p_cci1,p_cci2,p_cci3,p_ces,p_cpi,p_cru,p_dies,p_emp,p_fern,p_fmr,p_gas,p_gern,p_hpe,p_hpi,p_hse,p_hsn,p_labf,p_lint,p_mern,p_mhrs,p_nfe,p_nhc,p_nhs,p_phm,p_rs,p_sint,p_smkt,p_uner,cy,zip_pop,age_median,white,black,asian,hispanic,fam_w_children,fam_female_head,house_rental,ed_bs,labor_force,commut_tele,commut_avg,inc_median_house,inc_mean_house,inc_mean_fam,inc_per_cap,house_rooms_median,house_oil
0,1,1,2014,1,8,11.2,11.2,890,0,-27.949762,27.703811,-33.128573,-0.08976191,-12.314762,-9.1321431,-4.026424,-1.285713196,-15.736666,-21.44381,-0.11547619,-31.7857132,0,-0.13571457,79.4,77.3,80.8,1338,234.933,91.9,2.983,5920404,5771.5,4.432,2.975,710.8,270900,642,650000,36,6523033,3.9,768.56,40.5,5672,94,117,18.13,379468,0.04,1837.49,9.2,0.51,3592,40,7106,34,24,14,430,122,286,204,1640,48,26.299999,32169,41027,37469,15690,5.5,281
0,1,1,2014,1,8,11.2,11.2,890,0,-26.93119,18.345953,-25.710476,-0.15095238,-6.6959523,-17.77619,-4.882141,-29.16666794,-12.679762,-17.961191,-0.09047619,-24.97619057,0,-5.4716671,79.4,77.3,80.8,1029,234.933,91.9,2.983,4254928,4084.1,4.432,2.975,713.8,193900,642,1960000,262,4738051,3.9,685.48,40.4,3905.1,433,488,18.13,379468,0.04,1837.49,10.2,0.51,41705,36.799999,74335,5697,905,1683,5637,1475,4337,5350,23678,565,22.700001,49711,59175,59061,24042,5.5999999,2026
0,1,1,2014,1,13,11.2,11.2,890,0,4.6302372,-9.0116675,8.5585718,-0.10261904,3.8002382,0.02309521,4.074524,-17.1428566,9.5819032,11.301907,-0.09285714,-15.8571434,2.214285731,-0.085476,79.4,77.3,80.8,1029,234.933,91.45,2.957,11782494,11267.8,4.432,2.947,1812.6,193900,642,1960000,262,12655050,3.77,822.31,41.5,10464.1,433,488,18.02,379468,0.03,1819.2,6.9,0.92,15550,35.599998,22715,1860,5720,717,2340,244,1028,3928,8670,414,25.1,100080,107483,106408,40067,7.5,0
0,1,1,2014,1,12,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4,77.3,80.8,1338,234.933,92.39,2.977,5920404,5771.5,4.432,2.967,710.8,270900,642,650000,36,6523033,3.8,768.56,40.5,5672,94,117,18.38,379468,0.03,1842.37,9.2,0.86,5682,37.5,10938,108,214,63,625,263,1280,760,3224,62,17.5,38958,55803,46563,27633,5.5,995
0,1,1,2014,1,11,11.2,11.2,890,0,15.204523,-13.262142,10.333809,0.07666667,4.1147619,7.3173808,-9.241428,17.33333588,8.0866663,15.238333,0.42261905,59.02381134,0,9.4400002,79.4,77.3,80.8,1124,234.933,92.39,2.977,5214940,5190.6,4.432,2.967,740.6,160500,642,1160000,51,5694739,3.8,804.69,37.7,5067.8,131,62,18.38,379468,0.03,1842.37,8.4,0.79,27560,29.1,42583,7733,633,3537,3770,2105,4716,1150,12669,111,20.4,27177,35869,30735,13246,5.5999999,50
3,1,1,2014,1,8,11.2,11.2,890,0,-14.578571,17.189524,-28.72119,-0.02,2.2959521,2.2247622,8.214279,9.119049072,-1.1200027,-6.1654778,0.10833333,26.59523773,-1.714285731,2.4700008,79.4,77.3,80.8,1029,234.933,91.9,2.983,8598039,7627.4,4.432,2.975,1070,193900,642,1960000,262,9348056,3.9,814.45,35.5,7226.5,433,488,18.13,379468,0.04,1837.49,8,0.51,40693,39.099998,73549,3806,2205,2191,4507,2040,6338,3974,21350,359,21.5,36528,43425,42953,19358,5.1999998,295
0,1,1,2014,1,12,11.2,11.2,890,0,9.3814278,-8.0604768,11.957143,-0.04071429,8.0107143,4.9350001,-3.474045,-10.2857132,16.35762,1.462858,-0.1202381,-33.3571434,0,15.565714,79.4,77.3,80.8,1124,234.933,92.39,2.977,5924028,5837,4.432,2.967,827.7,160500,642,1160000,51,6590525,3.8,797.72,39.1,5652.1,131,62,18.38,379468,0.03,1842.37,10.1,0.86,11767,38.700001,23044,148,211,71,1431,477,1159,751,5837,164,18.6,36613,42899,44063,17708,5.5,21
0,1,1,2014,1,13,11.2,11.2,890,0,8.1149995,-6.5200002,5.6290491,-0.15880952,2.8311905,3.7476191,3.215721,0.47618866,6.8440492,5.5814302,-0.19285714,16.30952454,0,10.269048,79.4,77.3,80.8,1085,234.933,91.45,2.957,3152871,2931,4.432,2.947,539.8,287100,642,1150000,121,3445455,3.77,1014.68,37.5,2811.4,187,236,18.02,379468,0.03,1819.2,8.5,0.92,29394,36.700001,56296,254,807,814,4161,948,2311,2887,15816,646,32.799999,61110,68961,67063,23856,6.0999999,257
0,1,1,2014,1,8,11.2,11.2,890,0,-29.027142,16.365952,-17.834524,-0.15095238,-11.165476,-10.57381,-1.574524,-11.30952454,-15.78738,-16.132382,-0.08452381,-26.69047546,0,-1.4069039,79.4,77.3,80.8,1338,234.933,91.9,2.983,8710299,8934.4,4.432,2.975,1440.9,270900,642,650000,36,9606706,3.9,768.41,38.2,8632.7,94,117,18.13,379468,0.04,1837.49,9.3,0.51,22897,39.099998,34152,9597,455,2063,2366,1208,2636,1356,10059,307,24.700001,38472,54160,46042,20092,5.1999998,5910
0,1,1,2014,1,10,11.2,11.2,890,0,24.988096,-13.457143,9.9914302,-0.02238095,8.9164288,15.373333,6.137619,34.92856979,11.975952,19.820713,-0.15119047,10.4285717,-1.357142806,-2.8254757,79.4,77.3,80.8,1029,234.933,92.39,2.977,11782494,11267.8,4.432,2.967,1812.6,193900,642,1960000,262,12655050,3.8,822.31,41.5,10464.1,433,488,18.38,379468,0.03,1842.37,6.9,0.7,8921,36.700001,15023,1032,311,1660,1270,268,467,819,4800,111,27.4,52207,57733,56334,21910,5.9000001,8
0,1,1,2014,1,13,11.2,11.2,890,0,10.447142,-13.335476,13.63262,0.48714286,10.035952,9.3297619,0.2888107,9.428569794,11.841665,14.024525,-0.17738095,36.80952454,-1,5.864286,79.4,77.3,80.8,1029,234.933,91.45,2.957,1917875,1965.7,4.432,2.947,343.7,193900,642,1960000,262,2067199,3.77,915.06,41.2,1896.1,433,488,18.02,379468,0.03,1819.2,7.2,0.92,4704,33.799999,8998,107,30,72,702,192,273,234,2110,32,33.799999,34191,45501,36538,14899,5.3000002,2
0,1,1,2014,1,13,11.2,11.2,890,0,-3.9707156,-2.4033331,6.6857147,-0.00238095,3.8959526,-1.1135714,7.286674,-10.5,5.1314299,-1.3683318,-0.0202381,-10.59523773,0,-1.4949998,79.4,77.3,80.8,1085,234.933,91.45,2.957,16631898,14748.2,4.432,2.947,2345.4,287100,642,1150000,121,18556482,3.77,848.07,39.9,14044.7,187,236,18.02,379468,0.03,1819.2,10.4,0.92,37089,40,53890,689,17652,1913,5214,653,1041,8683,19024,1043,32.099998,120117,139520,126070,48523,7.5,5
0,1,1,2014,1,14,11.2,11.2,890,0,-4.0245247,-1.4047623,8.7150002,-0.22166666,10.465,-5.6195237,3.117142,-29.42856979,10.595238,-5.759285,-0.24880952,-24.3571434,1.5,-6.7902377,79.4,77.3,80.8,1029,234.933,92.15,2.976,11782494,11267.8,4.432,2.964,1812.6,193900,642,1960000,262,12655050,3.8,822.31,41.5,10464.1,433,488,18.01,379468,0.03,1838.88,6.9,0.96,4953,35.700001,5124,2933,21,1822,606,299,501,174,2156,23,22.6,27535,37400,29787,13781,5.1999998,0
0,1,1,2014,1,10,11.2,11.2,890,0,16.03619,-7.9157143,3.5002365,0.00761905,6.1342856,9.8976192,-8.337135,25.95238113,8.7471445,7.0485706,-0.01904762,10.97619057,0,-1.6276185,79.4,77.3,80.8,1124,234.933,92.39,2.977,1391082,1383.2,4.432,2.967,261,160500,642,1160000,51,1483036,3.8,752.9,40.7,1331.9,131,62,18.38,379468,0.03,1842.37,6.2,0.7,12862,32.400002,23965,537,905,316,2421,258,385,3197,6596,345,22.1,87202,97941,89077,32047,7.5999999,0
0,1,1,2014,1,8,11.2,11.2,890,0,4.3519034,2.2161906,-6.0352379,-0.0531911,-3.1354759,3.7550001,3.30928,16.54761887,-2.4278564,-4.6428566,-0.19047619,2.5,-1.142857194,5.4650008,79.4,77.3,80.8,1029,234.933,91.9,2.983,11782494,11267.8,4.432,2.975,1812.6,193900,642,1960000,262,12655050,3.9,822.31,41.5,10464.1,433,488,18.13,379468,0.04,1837.49,6.9,0.51,23338,37.400002,42638,586,2588,1313,3103,492,2742,5506,12691,694,17.5,104035,155497,149465,64141,6.4000001,0
0,1,1,2014,1,9,11.2,11.2,890,0,-16.09119,19.145476,-11.129286,-0.02976191,-6.989524,-6.3197618,-9.571667,2.47618866,-10.225,-18.546906,-0.0952381,-21.7142868,0,-7.1852377,79.4,77.3,80.8,1124,234.933,91.36,2.953,4151131,4094.3,4.432,2.943,603.9,160500,642,1160000,51,4599269,3.87,900.22,39.6,3912.6,131,62,18.28,379468,0.03,1838.13,9.7,0.61,26924,37.900002,47073,3983,2106,368,3171,1018,2894,4252,14408,404,23.6,55837,69283,72073,28888,5.5,19
0,1,1,2014,1,9,11.2,11.2,890,0,-4.2897627,6.9526176,-2.3745248,0.00166667,-3.2190477,-4.8323808,-5.048092,-8.095237732,-3.9626176,-13.752857,-0.11666667,-16.11904907,0,-7.0109522,79.4,77.3,80.8,1124,234.933,91.36,2.953,5214940,5190.6,4.432,2.943,740.6,160500,642,1160000,51,5694739,3.87,804.69,37.7,5067.8,131,62,18.28,379468,0.03,1838.13,8.4,0.61,12287,42.099998,23379,507,575,139,1474,315,1516,2208,6468,207,22.200001,56677,80677,80423,33803,6.6999998,81
0,1,1,2014,1,8,11.2,11.2,890,0,-28.304284,17.252619,-28.474287,-0.03452381,-1.0719051,-0.96476208,6.046417,0.142856598,-2.2866669,-14.166668,0.0547619,10.16666603,-1.785714269,-0.70071476,79.4,77.3,80.8,1029,234.933,91.9,2.983,8598039,7627.4,4.432,2.975,1070,193900,642,1960000,262,9348056,3.9,814.45,35.5,7226.5,433,488,18.13,379468,0.04,1837.49,8,0.51,4850,55.200001,9512,22,82,61,359,113,293,954,1878,222,24.5,56848,85431,73878,49827,5.5999999,13
0,1,1,2014,1,11,11.2,11.2,890,0,6.7116663,-1.1276193,2.2238104,-0.0002381,2.7421429,3.1259523,9.496429,-0.428571701,5.6183319,0.37166809,0,-0.023809552,-1.142857194,-2.2461905,79.4,77.3,80.8,1085,234.933,92.39,2.977,16631898,14748.2,4.432,2.967,2345.4,287100,642,1150000,121,18556482,3.8,848.07,39.9,14044.7,187,236,18.38,379468,0.03,1842.37,10.4,0.79,29322,50.299999,51588,664,1540,5379,2362,1051,4625,4027,12409,609,18.1,43299,54946,52190,30226,5,18
0,1,1,2014,1,8,11.2,11.2,890,0,-17.160715,5.0469055,-13.689999,-0.15238096,-6.219762,4.2495238,3.451187,29.2142868,-6.2009523,-4.3111916,-0.09404762,-6.976190567,-0.857142866,1.8973804,79.4,77.3,80.8,1029,234.933,91.9,2.983,11782494,11267.8,4.432,2.975,1812.6,193900,642,1960000,262,12655050,3.9,822.31,41.5,10464.1,433,488,18.13,379468,0.04,1837.49,6.9,0.51,16521,33.5,30693,689,188,1692,2488,466,1000,1739,8491,190,29.9,60945,65507,65155,22450,5.9000001,9
0,1,1,2014,1,14,11.2,11.2,890,0,4.4361897,-2.3835716,1.7021425,-0.04928572,4.5219048,4.5135717,-9.188095,3.380950928,7.037142,7.6900005,0.13095238,36.52381134,0,8.2495229,79.4,77.3,80.8,1124,234.933,92.15,2.976,5924028,5837,4.432,2.964,827.7,160500,642,1160000,51,6590525,3.8,797.72,39.1,5652.1,131,62,18.01,379468,0.03,1838.88,10.1,0.96,37496,39.700001,65308,2461,6338,1187,5239,918,2264,7786,17641,881,30.700001,91727,148209,114584,54170,7.0999999,15
0,1,1,2014,1,13,11.2,11.2,890,0,5.9885733,-4.1533337,9.2728555,-0.00428571,4.2999998,3.2299999,-6.473572,-3,5.7152367,1.6423817,0.11190476,21.7142849,-0.642857134,-6.176667,79.4,77.3,80.8,1029,234.933,91.45,2.957,4410351,4072.2,4.432,2.947,671.2,193900,642,1960000,262,4849324,3.77,737.43,40.2,3889.5,433,488,18.02,379468,0.03,1819.2,9.1,0.92,15488,34.099998,28735,1641,294,345,2381,333,325,1959,8579,349,31.9,69008,71967,70852,25976,6.5,32
0,1,1,2014,1,14,11.2,11.2,890,0,9.7328562,-10.181906,8.4000008,0.12884375,3.8883333,4.7338096,0.6411896,0.166664124,7.6416664,11.094763,0.02023809,60.52381134,0,6.4383331,79.4,77.3,80.8,1029,234.933,92.15,2.976,1881955,1839.2,4.432,2.964,335,193900,642,1960000,262,2062000,3.8,769.2,41.3,1787.4,433,488,18.01,379468,0.03,1838.88,8.7,0.96,255,36.299999,494,0,0,8,33,13,16,0,81,0,21.700001,15096,24823,16250,6300,5.0999999,12
0,1,1,2014,1,13,11.2,11.2,890,0,9.7814293,-6.6183333,7.1640472,-0.0447619,6.2345247,6.6397623,4.734283,3.833332062,9.0697632,2.0709534,0.56190476,-6.73809433,-1.5,0.79690449,79.4,77.3,80.8,1029,234.933,91.45,2.957,8598039,7627.4,4.432,2.947,1070,193900,642,1960000,262,9348056,3.77,814.45,35.5,7226.5,433,488,18.02,379468,0.03,1819.2,8,0.92,25287,36.700001,45439,1335,1899,1964,3132,1439,3554,1283,12795,248,20.9,33732,40871,38643,16510,4.6999998,156
0,1,1,2014,1,9,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4,77.3,80.8,1124,234.933,91.36,2.953,5924028,5837,4.432,2.943,827.7,160500,642,1160000,51,6590525,3.87,797.72,39.1,5652.1,131,62,18.28,379468,0.03,1838.13,10.1,0.61,8946,36,17002,548,60,255,1111,295,884,574,4306,96,28,48834,57530,55179,22089,5.5,14
0,1,1,2014,1,9,11.2,11.2,890,0,14.783333,-3.4449999,-2.6007178,0.20880952,3.964285,7.4383331,7.854996,15.30952454,5.7938058,11.168335,0.11785714,55.97619057,-1.785714269,-1.6295243,79.4,77.3,80.8,1029,234.933,91.36,2.953,8598039,7627.4,4.432,2.943,1070,193900,642,1960000,262,9348056,3.87,814.45,35.5,7226.5,433,488,18.28,379468,0.03,1838.13,8,0.61,20728,60.700001,39784,571,644,1067,1649,455,1213,3508,6854,473,25.6,46992,100321,68219,43511,4.5999999,32
0,1,1,2014,1,8,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4,77.3,80.8,1029,234.933,91.9,2.983,4410351,4072.2,4.432,2.975,671.2,193900,642,1960000,262,4849324,3.9,737.43,40.2,3889.5,433,488,18.13,379468,0.04,1837.49,9.1,0.51,,,0,0,0,0,,,,,,,,,,,,,
0,1,1,2014,1,13,11.2,11.2,890,0,12.42619,-11.383572,13.682142,-0.05928572,6.1419048,7.2835717,-9.188095,9.380950928,10.047142,13.690001,-0.06904762,-15.47618866,0,2.6895229,79.4,77.3,80.8,1124,234.933,91.45,2.957,5924028,5837,4.432,2.947,827.7,160500,642,1160000,51,6590525,3.77,797.72,39.1,5652.1,131,62,18.02,379468,0.03,1819.2,10.1,0.92,15552,30.799999,15118,10377,4366,1256,1049,827,4888,2897,9096,299,27.700001,40972,70641,58349,29310,3.8,23
0,1,1,2014,1,9,11.2,11.2,890,0,5.1516664,-1.5476189,4.7840462,-0.005,0.04952381,1.1657145,9.835953,-5.071430206,3.3330956,0.17690445,-0.01428571,-4.880952835,0,-0.57642845,79.4,77.3,80.8,1085,234.933,91.36,2.953,2533836,2378.9,4.432,2.943,406.3,287100,642,1150000,121,2740913,3.87,952.78,40.5,2240.2,187,236,18.28,379468,0.03,1838.13,7.6,0.61,49059,35.099998,79705,6856,3348,6337,6183,2010,8231,7045,25041,1073,20.700001,44671,61928,52818,26955,5.3000002,0
2,1,1,2014,1,14,11.2,11.2,890,0,-5.7116663,-0.91166519,3.1221428,-0.00333333,1.6935714,-1.5766671,8.757385,-11.69047546,5.5630934,8.4530954,0,-2.642857075,0,8.0671426,79.4,77.3,80.8,1085,234.933,92.15,2.976,2787124,2534.6,4.432,2.964,412.7,287100,642,1150000,121,3040059,3.8,735.9,32.4,2400.5,187,236,18.01,379468,0.03,1838.88,8.3,0.96,5697,55.400002,10915,48,115,378,390,141,834,1157,2364,357,21.200001,39175,53581,47077,29560,5.1999998,23
0,1,1,2014,1,12,11.2,11.2,890,0,1.4230936,-2.0450003,2.0152376,-0.01801017,-1.3923808,0.83690493,6.06929,4.642860413,-1.0238113,2.5002365,-0.01785714,-8.023809433,0,7.2338094,79.4,77.3,80.8,1085,234.933,92.39,2.977,16631898,14748.2,4.432,2.967,2345.4,287100,642,1150000,121,18556482,3.8,848.07,39.9,14044.7,187,236,18.38,379468,0.03,1842.37,10.4,0.86,38869,37.599998,55822,2874,13503,5708,4594,1539,4164,6198,22219,584,30.700001,72288,83096,78892,30116,5.5,0
0,1,1,2014,1,10,11.2,11.2,890,0,16.218096,-7.930239,3.8642862,0.01642857,6.2828058,9.106442,-7.251694,19.50218964,7.7795973,7.9082925,-0.01571429,7.060670853,-0.277540803,-1.6027499,79.4,77.3,80.8,1124,234.933,92.39,2.977,2752380,2727.5,4.432,2.967,431.2,160500,642,1160000,51,2971223,3.8,749.09,43,2648.5,131,62,18.38,379468,0.03,1842.37,7.4,0.7,11265,38.700001,20875,1062,367,194,1572,262,485,2288,6253,325,25.299999,83366,92990,91808,35937,7.5999999,6
0,1,1,2014,1,14,11.2,11.2,890,0,-12.166429,-1.7711904,11.632856,-0.11595238,10.065715,-6.1728571,5.547379,-30.3571434,11.238094,-7.3573799,-0.13571429,-19.47619057,1.642857194,-3.4416663,79.4,77.3,80.8,1029,234.933,92.15,2.976,11782494,11267.8,4.432,2.964,1812.6,193900,642,1960000,262,12655050,3.8,822.31,41.5,10464.1,433,488,18.01,379468,0.03,1838.88,6.9,0.96,46668,24.799999,56823,7715,1650,29736,5344,2733,5089,1513,22550,1350,21.299999,30222,33869,31893,11867,5,15
0,1,1,2014,1,10,11.2,11.2,890,0,22.873094,-15.87262,9.6459541,-0.19071427,10.328571,14.17119,2.312378,26.30952454,12.080953,19.402618,-0.2452381,3.976190567,-1.5,4.2349996,79.4,77.3,80.8,1029,234.933,92.39,2.977,11782494,11267.8,4.432,2.967,1812.6,193900,642,1960000,262,12655050,3.8,822.31,41.5,10464.1,433,488,18.38,379468,0.03,1842.37,6.9,0.7,3929,36.099998,5813,1768,18,211,472,194,265,230,1655,31,32.799999,30500,47385,43895,18124,5.1999998,0
0,1,1,2014,1,11,11.2,11.2,890,0,6.996906,-1.9711904,-1.759523,-0.02666667,0.14214249,4.3266666,9.432854,11.11904907,1.6338103,3.2752364,-0.025,18.69047642,0,7.1840477,79.4,77.3,80.8,1085,234.933,92.39,2.977,16631898,14748.2,4.432,2.967,2345.4,287100,642,1150000,121,18556482,3.8,848.07,39.9,14044.7,187,236,18.38,379468,0.03,1842.37,10.4,0.79,36421,30.299999,49753,7997,9672,3908,6056,1534,3173,4053,19226,632,28.9,59151,60900,60840,21373,5.8000002,0
0,1,1,2014,1,13,11.2,11.2,890,0,5.5276187,-8.7033331,9.8142868,-0.14619048,4.4357141,1.8830952,-0.3811874,-13.2857132,8.9616678,12.22381,-0.08571429,-13.73809433,2.142857134,2.8652374,79.4,77.3,80.8,1029,234.933,91.45,2.957,11782494,11267.8,4.432,2.947,1812.6,193900,642,1960000,262,12655050,3.77,822.31,41.5,10464.1,433,488,18.02,379468,0.03,1819.2,6.9,0.92,3919,37.700001,7465,191,6,45,537,103,181,256,1879,77,29.6,44625,42756,47725,18994,5.3000002,0
0,1,1,2014,1,13,11.2,11.2,890,0,7.7845247,-9.6176186,9.2280943,-0.11285715,4.8319047,5.5045238,6.333092,8.857139587,7.2247636,7.8338089,-0.14642857,12.33333206,0,-2.8223812,79.4,77.3,80.8,1085,234.933,91.45,2.957,3152871,2931,4.432,2.947,539.8,287100,642,1150000,121,3445455,3.77,1014.68,37.5,2811.4,187,236,18.02,379468,0.03,1819.2,8.5,0.92,28210,34.400002,47521,1480,5301,1268,3906,1022,4381,3894,14544,570,23.200001,50709,59124,56818,25091,5.4000001,33
0,1,1,2014,1,11,11.2,11.2,890,0,13.678333,-10.967383,8.1102374,-0.01761905,1.7164289,3.7478567,-18.50238,6.571426392,4.047142,9.9521427,-0.02142857,-5.880952835,0,2.1183337,79.4,77.3,80.8,1124,234.933,92.39,2.977,2768028,2786.5,4.432,2.967,414.2,160500,642,1160000,51,2963630,3.8,790.69,43.7,2670.5,131,62,18.38,379468,0.03,1842.37,6.6,0.79,19232,32.799999,36387,430,647,1023,3136,669,1563,2890,10784,482,24.4,61214,72799,70202,25923,6.4000001,118
0,1,1,2014,1,14,11.2,11.2,890,0,-10.883331,-4.1328569,10.414285,-0.07949498,10.426191,-5.7185712,1.480713,-31.57143021,9.8200014,-2.7142868,-0.23571429,-24.5,1.714285731,-6.3488095,79.4,77.3,80.8,1029,234.933,92.15,2.976,11782494,11267.8,4.432,2.964,1812.6,193900,642,1960000,262,12655050,3.8,822.31,41.5,10464.1,433,488,18.01,379468,0.03,1838.88,6.9,0.96,,,0,0,0,0,,,,,,,,,,,,,
0,1,1,2014,1,10,11.2,11.2,890,0,14.44619,-9.3835716,8.7021425,0.80071428,4.5219048,6.7335717,-9.188095,15.38095093,8.047142,3.7000005,0.18095238,45.52381134,0,2.6895229,79.4,77.3,80.8,1124,234.933,92.39,2.977,2844175,2980.3,4.432,2.967,435.6,160500,642,1160000,51,3145780,3.8,789.6,40.7,2822,131,62,18.38,379468,0.03,1842.37,9.6,0.7,23248,34.599998,37938,4495,261,3951,2907,1457,2580,1386,10885,138,25.4,37547,45508,43796,17457,5.3000002,85
0,1,1,2014,1,9,11.2,11.2,890,0,-14.029524,15.36881,-6.4769058,-0.06238095,-5.0788094,-4.2057142,-9.023094,1.97618866,-5.5602381,-16.009048,-0.1202381,-10.83333206,0,-3.7480948,79.4,77.3,80.8,1124,234.933,91.36,2.953,5214940,5190.6,4.432,2.943,740.6,160500,642,1160000,51,5694739,3.87,804.69,37.7,5067.8,131,62,18.28,379468,0.03,1838.13,8.4,0.61,29550,36.599998,54076,1498,294,2639,3883,1162,2498,1923,15563,272,18.6,45653,52060,52277,20038,5.9000001,609
0,1,1,2014,1,8,11.2,11.2,890,0,-21.32881,7.237381,-16.189999,-0.14785714,-10.197143,-3.7964286,-1.001663,6.404762268,-13.605715,-7.6419029,-0.16428572,-2.642856598,-0.857142866,5.0254766,79.4,77.3,80.8,1029,234.933,91.9,2.983,11782494,11267.8,4.432,2.975,1812.6,193900,642,1960000,262,12655050,3.9,822.31,41.5,10464.1,433,488,18.13,379468,0.04,1837.49,6.9,0.51,,,0,0,0,0,,,,,,,,,,,,,
1,1,1,2014,1,9,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4,77.3,80.8,1085,234.933,91.36,2.953,2787124,2534.6,4.432,2.943,412.7,287100,642,1150000,121,3040059,3.87,735.9,32.4,2400.5,187,236,18.28,379468,0.03,1838.13,8.3,0.61,,,0,0,0,0,,,,,,,,,,,,,
1,1,1,2014,1,10,11.2,11.2,890,0,9.7859516,-1.2016661,-5.2166672,0.55571429,-1.7757145,6.060238,-5.924995,34.59523773,-3.6047609,5.0721436,0.56547619,67.02380943,0,-0.48499989,79.4,77.3,80.8,1029,234.933,92.39,2.977,4254928,4084.1,4.432,2.967,713.8,193900,642,1960000,262,4738051,3.8,685.48,40.4,3905.1,433,488,18.38,379468,0.03,1842.37,10.2,0.7,27757,38.400002,46354,6822,1319,924,3269,1054,4708,7704,14841,775,24.1,62371,94658,85664,42943,6.1999998,122
0,1,1,2014,1,13,11.2,11.2,890,0,10.088095,-11.414761,12.522381,-0.09309524,5.8830952,6.9450003,-11.04881,8.928573608,9.8719046,13.865,-0.07261905,-13.30952454,0,2.8657142,79.4,77.3,80.8,1124,234.933,91.45,2.957,5924028,5837,4.432,2.947,827.7,160500,642,1160000,51,6590525,3.77,797.72,39.1,5652.1,131,62,18.02,379468,0.03,1819.2,10.1,0.92,59251,30.299999,57337,35702,9955,16002,6256,3278,19738,7203,31562,726,36.900002,31318,42578,34779,16937,3.7,282
0,1,1,2014,1,13,11.2,11.2,890,0,-5.9021432,-6.8921428,13.877853,-0.00238095,4.5699994,-7.3580952,8.044754,-21.38095093,10.532621,3.6759508,0,-2.166666508,-0.142857149,2.6885712,79.4,77.3,80.8,1085,234.933,91.45,2.957,16631898,14748.2,4.432,2.947,2345.4,287100,642,1150000,121,18556482,3.77,848.07,39.9,14044.7,187,236,18.02,379468,0.03,1819.2,10.4,0.92,54530,38.099998,72112,1430,28838,5871,6175,1902,4587,8532,28620,1050,26.5,69710,76875,74492,26559,6.1999998,0
0,1,1,2014,1,13,11.2,11.2,890,0,9.03619,-11.915714,10.500237,-0.01238095,4.9342856,5.4476192,-8.337135,4.952381134,7.7371445,12.048571,-0.01904762,-2.023809433,0,0.22238152,79.4,77.3,80.8,1124,234.933,91.45,2.957,1391082,1383.2,4.432,2.947,261,160500,642,1160000,51,1483036,3.77,752.9,40.7,1331.9,131,62,18.02,379468,0.03,1819.2,6.2,0.92,9626,45.700001,18834,75,231,111,1150,215,263,2815,4649,347,19.5,76965,90501,88082,40436,7.3000002,0
0,1,1,2014,1,13,11.2,11.2,890,0,16.192619,-10.724762,9.9259529,0.28452381,8.9761904,10.62381,-2.832855,12.92856979,12.168095,16.584761,-0.16785714,4.595237732,0,-0.34976204,79.4,77.3,80.8,1029,234.933,91.45,2.957,1179287,1128.2,4.432,2.947,244.3,193900,642,1960000,262,1320177,3.77,724.55,40.3,1090.4,433,488,18.02,379468,0.03,1819.2,10.7,0.92,15606,28.6,26272,3657,323,636,2569,855,1522,620,7990,82,27.299999,39919,46059,42414,16901,5.1999998,10
0,1,1,2014,1,8,11.2,11.2,890,0,-24.324048,24.198334,-24.116667,-0.08428571,-8.0357145,-20.609762,-5.924995,-33.40476227,-14.594761,-18.927856,-0.08452381,-23.97619057,0,-4.1849999,79.4,77.3,80.8,1029,234.933,91.9,2.983,4254928,4084.1,4.432,2.975,713.8,193900,642,1960000,262,4738051,3.9,685.48,40.4,3905.1,433,488,18.13,379468,0.04,1837.49,10.2,0.51,20811,36.400002,30323,8943,1618,498,2715,869,980,1931,11274,227,26.200001,49534,55959,53204,21698,5.9000001,569
0,1,1,2014,1,9,11.2,11.2,890,0,-6.9869044,5.8680952,-4.3714279,-0.02428571,-3.8197617,-7.3142858,-4.596672,-16.33333588,-7.7942865,-12.478809,-0.10952381,-23.02381134,0,-5.3347618,79.4,77.3,80.8,1338,234.933,91.36,2.953,8710299,8934.4,4.432,2.943,1440.9,270900,642,650000,36,9606706,3.87,768.41,38.2,8632.7,94,117,18.28,379468,0.03,1838.13,9.3,0.61,3961,38.900002,7828,11,15,21,512,117,197,303,1958,103,21.200001,39113,44145,43052,17128,5.9000001,163
0,1,1,2014,1,10,11.2,11.2,890,0,22.422382,-12.915476,9.9752388,-0.05761904,11.214524,13.467143,-1.240952,27.19047546,12.641903,13.252383,0.03571428,27.6428566,-0.857142866,11.238333,79.4,77.3,80.8,1029,234.933,92.39,2.977,1917875,1965.7,4.432,2.967,343.7,193900,642,1960000,262,2067199,3.8,915.06,41.2,1896.1,433,488,18.38,379468,0.03,1842.37,7.2,0.7,31060,33,44587,14987,1169,993,4334,2033,5206,2538,15100,194,19.799999,35432,48838,42117,18322,5,0
